3.661198267623889002e+00 7.967173593822659550e-01
4.566841415155274753e+00 1.375867349550205399e+00
5.483947147469950600e+00 1.830496346274293584e+00
6.510931687633461529e+00 2.265960140871694506e+00
7.567850889268037839e+00 2.707155838800384906e+00
8.811779327454784649e+00 3.171546148196318526e+00
1.066735822635233433e+01 3.699314932526470479e+00
