1.701701701701701652e-01 2.643284389879073935e-05 -4.714281112151644650e-05 6.878300327407648037e-05 -8.856487432303436990e-05 1.072488425445361065e-04 -1.212735794329259590e-04 1.219620268070761940e-04
1.801801801801801717e-01 2.874312646389677760e-05 -5.122593803106935574e-05 7.469146347130196624e-05 -9.611934636341754013e-05 1.163430172840486436e-04 -1.315056623213192038e-04 1.322118411566612227e-04
1.901901901901901781e-01 3.120298106705422548e-05 -5.556812863831972347e-05 8.096784334298847384e-05 -1.041366589787893630e-04 1.259866708601771121e-04 -1.423486586044937362e-04 1.430678662622661607e-04
2.002002002002001846e-01 3.382398018581498511e-05 -6.018915572049896419e-05 8.763987297455331463e-05 -1.126513194034268464e-04 1.362203912901113355e-04 -1.538473376206509250e-04 1.545742481751949003e-04
2.102102102102102188e-01 3.661832979637284253e-05 -6.510984069641262092e-05 9.473670942860218998e-05 -1.216995636821249446e-04 1.470867529346793609e-04 -1.660486152882073943e-04 1.667772149357711457e-04
2.202202202202202252e-01 3.959891280219182002e-05 -7.035212421455309235e-05 1.022890311781100977e-04 -1.313194693902841766e-04 1.586304443614470702e-04 -1.790016907669172476e-04 1.797252079591741235e-04
2.302302302302302317e-01 4.277933402120511597e-05 -7.593913905888751207e-05 1.103291353630989242e-04 -1.415510714274974757e-04 1.708983993965099537e-04 -1.927581862465502596e-04 1.934690162083673988e-04
2.402402402402402382e-01 4.617396683248485388e-05 -8.189528552159081433e-05 1.188910380526464125e-04 -1.524364810835674214e-04 1.839399315733264428e-04 -2.073722900701872093e-04 2.080619133413961650e-04
2.502502502502502724e-01 4.979800158188157119e-05 -8.824630938831266663e-05 1.280105776874479971e-04 -1.640200085662993541e-04 1.978068721744534507e-04 -2.229009033843985072e-04 2.235597980050037844e-04
2.602602602602602788e-01 5.366749584485761118e-05 -9.501938267805298908e-05 1.377255218717343308e-04 -1.763482891710263978e-04 2.125537120497691186e-04 -2.394037904939880961e-04 2.400213374314081032e-04
2.702702702702702853e-01 5.779942664355855583e-05 -1.022431872763235078e-04 1.480756776770442899e-04 -1.894704132625552127e-04 2.282377473826041592e-04 -2.569437330845198830e-04 2.575081144800689674e-04
2.802802802802802917e-01 6.221174471405396486e-05 -1.099480015969443904e-04 1.591030056141086088e-04 -2.034380602309867963e-04 2.449192295630684964e-04 -2.755866884613948002e-04 2.760847782512873701e-04
2.902902902902902982e-01 6.692343091860491284e-05 -1.181657904045172320e-04 1.708517374228407215e-04 -2.183056365735957204e-04 2.626615193156601070e-04 -2.954019519397234317e-04 2.958191983834128954e-04
3.003003003003003046e-01 7.195455489675393510e-05 -1.269302979262869184e-04 1.833684978241087015e-04 -2.341304182455688577e-04 2.815312452159047228e-04 -3.164623235045546266e-04 3.167826231302146270e-04
3.103103103103103111e-01 7.732633604795817581e-05 -1.362771443787095594e-04 1.967024303705098339e-04 -2.509726974128467878e-04 3.015984667182140789e-04 -3.388442788461042306e-04 3.390498412995256085e-04
3.203203203203203175e-01 8.306120693737421520e-05 -1.462439260305451350e-04 2.109053275267379639e-04 -2.688959337305081750e-04 3.229368418043086189e-04 -3.626281448593864608e-04 3.626993481185158573e-04
3.303303303303303240e-01 8.918287921522737082e-05 -1.568703189206458674e-04 2.260317651032715282e-04 -2.879669102600324569e-04 3.456237993483417302e-04 -3.878982796820335736e-04 3.878135150748400202e-04
3.403403403403403304e-01 9.571641213893897367e-05 -1.681981863447850256e-04 2.421392411599590749e-04 -3.082558941283123060e-04 3.697407162812411008e-04 -4.147432573280208402e-04 4.144787637663556326e-04
3.503503503503503369e-01 1.026882837858151631e-04 -1.802716902218212897e-04 2.592883194886071619e-04 -3.298368020204045341e-04 3.953730996226791083e-04 -4.432560569584278283e-04 4.427857437750872113e-04
3.603603603603603434e-01 1.101264650426032036e-04 -1.931374064451897240e-04 2.775427777758176346e-04 -3.527873705866567075e-04 4.226107734344418387e-04 -4.735342568132250470e-04 4.728295145635452246e-04
3.703703703703703498e-01 1.180604964565688662e-04 -2.068444443211172798e-04 2.969697605390490109e-04 -3.771893318329850773e-04 4.515480707337393078e-04 -5.056802328103036925e-04 5.047097313733672460e-04
3.803803803803803563e-01 1.265215680309246418e-04 -2.214445701900449761e-04 3.176399369201442094e-04 -4.031285935506415726e-04 4.822840303891379079e-04 -5.398013617995318664e-04 5.385308350874815422e-04
3.903903903903903627e-01 1.355426020454189953e-04 -2.369923353224657006e-04 3.396276634113245792e-04 -4.306954248287787456e-04 5.149225990052432077e-04 -5.760102294404766642e-04 5.744022459975580515e-04
4.004004004004003692e-01 1.451583389806645509e-04 -2.535452081747293935e-04 3.630111515788801420e-04 -4.599846466794290062e-04 5.495728377849985096e-04 -6.144248426525366399e-04 6.124385613983867422e-04
4.104104104104104311e-01 1.554054266223138991e-04 -2.711637110842958758e-04 3.878726408394281701e-04 -4.910958277901496727e-04 5.863491343404327732e-04 -6.551688465655463147e-04 6.527597569099728931e-04
4.204204204204204376e-01 1.663225124184719095e-04 -2.899115614773933435e-04 4.142985763326566847e-04 -5.241334854044895838e-04 6.253714194038695979e-04 -6.983717458774287620e-04 6.954913914065325234e-04
4.304304304304304440e-01 1.779503391607380029e-04 -3.098558176550536298e-04 4.423797919228636172e-04 -5.592072913145953181e-04 6.667653883719635395e-04 -7.441691305031290652e-04 7.407648154092034672e-04
4.404404404404404505e-01 1.903318440559866617e-04 -3.310670292160038499e-04 4.722116983493288272e-04 -5.964322829336430242e-04 7.106627275944323290e-04 -7.927029053758812005e-04 7.887173827761366105e-04
4.504504504504504570e-01 2.035122612524001512e-04 -3.536193921668818172e-04 5.038944765325897119e-04 -6.359290793983581437e-04 7.572013452979953728e-04 -8.441215242377792492e-04 8.394926654996808131e-04
4.604604604604604634e-01 2.175392278793469218e-04 -3.775909087616814881e-04 5.375332760299918102e-04 -6.778241026336235446e-04 8.065256070137671526e-04 -8.985802272316786290e-04 8.932406713956412376e-04
4.704704704704704699e-01 2.324628936564336688e-04 -4.030635521032080405e-04 5.732384186194481365e-04 -7.222498032920644882e-04 8.587865753532132607e-04 -9.562412820806030517e-04 9.501180644440445147e-04
4.804804804804804763e-01 2.483360341224371778e-04 -4.301234355295963032e-04 6.111256069751368333e-04 -7.693448914615405847e-04 9.141422539537040438e-04 -1.017274228614095622e-03 1.010288387514532643e-03
4.904904904904904828e-01 2.652141675298245386e-04 -4.588609867986236167e-04 6.513161383828787064e-04 -8.192545720126259050e-04 9.727578353897444515e-04 -1.081856126373328649e-03 1.073922287182385886e-03
5.005005005005005447e-01 2.831556754451819858e-04 -4.893711270715883329e-04 6.939371234261516169e-04 -8.721307844364349030e-04 1.034805952820070426e-03 -1.150171804998291946e-03 1.141197740313343659e-03
5.105105105105105512e-01 3.022219270900856143e-04 -5.217534546869301596e-04 7.391217095561080155e-04 -9.281324470005575776e-04 1.100466935114025741e-03 -1.222414117071022373e-03 1.212300282066778928e-03
5.205205205205205576e-01 3.224774074507411655e-04 -5.561124337015167481e-04 7.870093094405585443e-04 -9.874257050273751307e-04 1.169929065172968692e-03 -1.298784193058657695e-03 1.287423234937492634e-03
5.305305305305305641e-01 3.439898491780912912e-04 -5.925575871646032462e-04 8.377458339676559836e-04 -1.050184183074673707e-03 1.243388841133922281e-03 -1.379491697969105523e-03 1.366767938426455102e-03
5.405405405405405705e-01 3.668303682930163195e-04 -6.312036950758824786e-04 8.914839297599751623e-04 -1.116589240773248424e-03 1.321051240113292266e-03 -1.464755089300374047e-03 1.450543978900212510e-03
5.505505505505505770e-01 3.910736037037461474e-04 -6.721709969647670724e-04 9.483832210338174595e-04 -1.186830232050134363e-03 1.403129984118303263e-03 -1.554801875832127278e-03 1.538969419167549035e-03
5.605605605605605835e-01 4.167978605346260340e-04 -7.155853990130935354e-04 1.008610555616908447e-03 -1.261104767439193879e-03 1.489847807722809950e-03 -1.649868876774898642e-03 1.632271027270329683e-03
5.705705705705705899e-01 4.440852572569537913e-04 -7.615786856277971095e-04 1.072340254915190487e-03 -1.339618979153125652e-03 1.581436727072463083e-03 -1.750202480758645748e-03 1.730684503953327765e-03
5.805805805805805964e-01 4.730218766037105828e-04 -8.102887353537850711e-04 1.139754367596163996e-03 -1.422587788562492761e-03 1.678138309751807129e-03 -1.856058904108016808e-03 1.834454708245365686e-03
5.905905905905906028e-01 5.036979202406407412e-04 -8.618597410002339131e-04 1.211042926732232685e-03 -1.510235175698194021e-03 1.780203945012894928e-03 -1.967704447816950430e-03 1.943835880551310564e-03
6.006006006006006093e-01 5.362078671563102160e-04 -9.164424338358768962e-04 1.286404210122778008e-03 -1.602794450363976197e-03 1.887895113831428336e-03 -2.085415752600052342e-03 2.059091862621467185e-03
6.106106106106106157e-01 5.706506357234606558e-04 -9.741943116905214329e-04 1.366045003488233333e-03 -1.700508524415059218e-03 2.001483658222396808e-03 -2.209480051362759309e-03 2.180496313731807977e-03
6.206206206206206222e-01 6.071297493732173223e-04 -1.035279870781079681e-03 1.450180866203343343e-03 -1.803630184727946775e-03 2.121252049212705645e-03 -2.340195418396597959e-03 2.308332922375358563e-03
6.306306306306306286e-01 6.457535058124677521e-04 -1.099870841060813197e-03 1.539036399210059894e-03 -1.912422366354903872e-03 2.247493652833533039e-03 -2.477871014570115060e-03 2.442895612732009711e-03
6.406406406406406351e-01 6.866351497030484616e-04 -1.168146424870326969e-03 1.632845514723219732e-03 -2.027158425324622568e-03 2.380512993460124922e-03 -2.622827327750297272e-03 2.584488745151246498e-03
6.506506506506506415e-01 7.298930487092407556e-04 -1.240293538648091359e-03 1.731851707314329032e-03 -2.148122410518238032e-03 2.520626013791643812e-03 -2.775396407653674558e-03 2.733427309849756175e-03
6.606606606606606480e-01 7.756508728075107431e-04 -1.316507057437017346e-03 1.836308325930484028e-03 -2.275609334017275262e-03 2.668160330728515037e-03 -2.935922094290949278e-03 2.890037112993925229e-03
6.706706706706706544e-01 8.240377767394414408e-04 -1.396990061901815135e-03 1.946478846376767900e-03 -2.409925439287281292e-03 2.823455486369716091e-03 -3.104760239134067394e-03 3.054654954305778894e-03
6.806806806806806609e-01 8.751885854754191734e-04 -1.481954087549649992e-03 2.062637143761458011e-03 -2.551388466528095155e-03 2.986863193317629457e-03 -3.282278918100222168e-03 3.227628795300317970e-03
6.906906906906906674e-01 9.292439825428635376e-04 -1.571619375823979153e-03 2.185067764374088502e-03 -2.700327914488819068e-03 3.158747573443686577e-03 -3.468858635413577668e-03 3.409317917232437389e-03
7.007007007007006738e-01 9.863507010586583783e-04 -1.666215126718425003e-03 2.314066196436998218e-03 -2.857085298012926496e-03 3.339485389234071299e-03 -3.664892517372692320e-03 3.600093067802954180e-03
7.107107107107106803e-01 1.046661717290982415e-03 -1.765979752534282488e-03 2.449939139141489499e-03 -3.022014400546494794e-03 3.529466266801508604e-03 -3.870786495019760617e-03 3.800336595645859971e-03
7.207207207207206867e-01 1.110336446560964167e-03 -1.871161132381682531e-03 2.593004769350204519e-03 -3.195481520810528400e-03 3.729092909616712505e-03 -4.086959474677230933e-03 4.010442571592864533e-03
7.307307307307306932e-01 1.177540941279553791e-03 -1.982016867000735601e-03 2.743593005318003316e-03 -3.377865712806891497e-03 3.938781301981617369e-03 -4.313843495288107767e-03 4.230816895686891933e-03
7.407407407407406996e-01 1.248448090899722737e-03 -2.098814533455159882e-03 2.902045766754473514e-03 -3.569559018296513970e-03 4.158960901236148817e-03 -4.551883871468608705e-03 4.461877388893510654e-03
7.507507507507507061e-01 1.323237823548631745e-03 -2.221831939227038224e-03 3.068717230522416146e-03 -3.770966690858562793e-03 4.390074817661350839e-03 -4.801539321155993793e-03 4.704053868438621069e-03
7.607607607607607125e-01 1.402097309088784450e-03 -2.351357375217572390e-03 3.243974081238375998e-03 -3.982507410610275529e-03 4.632579981014169589e-03 -5.063282076710410272e-03 4.957788205682137420e-03
7.707707707707707190e-01 1.485221163341441612e-03 -2.487689867135042115e-03 3.428195756013541033e-03 -4.204613488639271680e-03 4.886947292603424121e-03 -5.337597978307970573e-03 5.223534365421258520e-03
7.807807807807807254e-01 1.572811653189784293e-03 -2.631139424727773572e-03 3.621774682546390848e-03 -4.437731060173607731e-03 5.153661761792605912e-03 -5.624986548442845180e-03 5.501758425503316431e-03
7.907907907907907319e-01 1.665078902263509740e-03 -2.782027288296809887e-03 3.825116509752363517e-03 -4.682320265489784035e-03 5.433222625793361280e-03 -5.925961046339437918e-03 5.792938575617244054e-03
8.008008008008007383e-01 1.762241096890794327e-03 -2.940686171900359479e-03 4.038640330090757270e-03 -4.938855417535470416e-03 5.726143451593985675e-03 -6.241048501061786588e-03 6.097565094124877266e-03
8.108108108108108558e-01 1.864524691987930497e-03 -3.107460502639973303e-03 4.262778892725125647e-03 -5.207825155222201539e-03 6.032952218850341775e-03 -6.570789722096439557e-03 6.416140301788567958e-03
8.208208208208208623e-01 1.972164616541460889e-03 -3.282706655396931857e-03 4.497978806630935356e-03 -5.489732581323733714e-03 6.354191382552274933e-03 -6.915739286177348052e-03 6.749178491250174862e-03
8.308308308308308687e-01 2.085404478322436250e-03 -3.466793182366663569e-03 4.744700732743085091e-03 -5.785095383898463013e-03 6.690417914267254504e-03 -7.276465499117252926e-03 7.097205831118767218e-03
8.408408408408408752e-01 2.204496767457496658e-03 -3.660101036719199969e-03 5.003419564216506250e-03 -6.094445940139452816e-03 7.042203320754898688e-03 -7.653550331409474800e-03 7.460760243530379331e-03
8.508508508508508816e-01 2.329703058466972825e-03 -3.863023789694909876e-03 5.274624593855434772e-03 -6.418331401543300556e-03 7.410133638741035061e-03 -8.047589326367485946e-03 7.840391254053152154e-03
8.608608608608608881e-01 2.461294210366119645e-03 -4.075967840427110501e-03 5.558819667751325154e-03 -6.757313759279675626e-03 7.794809404638813541e-03 -8.459191479577216066e-03 8.236659812825312607e-03
8.708708708708708945e-01 2.599550564412124627e-03 -4.299352617766805801e-03 5.856523324155941436e-03 -7.111969888636944515e-03 8.196845598006905625e-03 -8.888979088448999838e-03 8.650138085832047991e-03
8.808808808808809010e-01 2.744762139066607171e-03 -4.533610773369867696e-03 6.168268916605048127e-03 -7.482891571416038813e-03 8.616871557541323778e-03 -9.337587570672390910e-03 9.081409215250513950e-03
8.908908908908909074e-01 2.897228821731184355e-03 -4.779188365293583762e-03 6.494604720299552818e-03 -7.870685495144955079e-03 9.055530868408132733e-03 -9.805665250398517760e-03 9.531067047819741928e-03
9.009009009009009139e-01 3.057260556802312602e-03 -5.036545031337816801e-03 6.836094020745074086e-03 -8.275973227990122277e-03 9.513481219739576208e-03 -1.029387311100061868e-02 9.999715830225391205e-03
9.109109109109109204e-01 3.225177529581128594e-03 -5.306154151356173680e-03 7.193315183647925465e-03 -8.699391168248450656e-03 9.991394231135793461e-03 -1.080288451329484804e-02 1.048796987052673033e-02
9.209209209209209268e-01 3.401310345564568984e-03 -5.588502997754691767e-03 7.566861705065550461e-03 -9.141590467315512461e-03 1.048995524703893144e-02 -1.133338487813995155e-02 1.099645316469642989e-02
9.309309309309309333e-01 3.586000204635612920e-03 -5.884092873389886943e-03 7.957342240812808123e-03 -9.603236925041204464e-03 1.100986309787603534e-02 -1.188607133237670407e-02 1.152579898739204863e-02
9.409409409409409397e-01 3.779599069663329598e-03 -6.193439236074457961e-03 8.365380614132156972e-03 -1.008501085640429833e-02 1.155182982690177058e-02 -1.246165231711552322e-02 1.207664944613203416e-02
9.509509509509509462e-01 3.982469829017457746e-03 -6.517071808898025100e-03 8.791615800646192594e-03 -1.058760692846209307e-02 1.211658038171213939e-02 -1.306084715743437326e-02 1.264965499810821910e-02
9.609609609609609526e-01 4.194986452497721091e-03 -6.855534675571750385e-03 9.236701889624972586e-03 -1.111173396656088726e-02 1.270485226944586231e-02 -1.368438559260847648e-02 1.324547392893220960e-02
9.709709709709709591e-01 4.417534140175023369e-03 -7.209386360009972274e-03 9.701308020618618425e-03 -1.165811472882713820e-02 1.331739517474112185e-02 -1.433300726605871850e-02 1.386477179268357472e-02
9.809809809809809655e-01 4.650509463640210145e-03 -7.579199889369147777e-03 1.018611829452770699e-02 -1.222748564799866836e-02 1.395497053957250357e-02 -1.500746117427724513e-02 1.450822081270456559e-02
9.909909909909909720e-01 4.894320499156297639e-03 -7.965562839774479806e-03 1.069183165821031498e-02 -1.282059653969968432e-02 1.461835110415542378e-02 -1.570850507406651442e-02 1.517649924266837279e-02
1.001001001001001089e+00 5.149386952212112699e-03 -8.369077363977924996e-03 1.121916176175516595e-02 -1.343821027631314675e-02 1.530832040817422385e-02 -1.643690484751186495e-02 1.587029068753636335e-02
1.011011011011011096e+00 5.416140272977578753e-03 -8.790360200205220992e-03 1.176883678758219171e-02 -1.408110242565511865e-02 1.602567225165995451e-02 -1.719343382419304470e-02 1.659028338410881848e-02
1.021021021021021102e+00 5.695023759978143363e-03 -9.230042657917283955e-03 1.234159924581561436e-02 -1.475006084802601806e-02 1.677121010844877941e-02 -1.797887205328857138e-02 1.733716943426954690e-02
1.031031031031031109e+00 5.986492646392098209e-03 -9.688770571530018819e-03 1.293820572416588821e-02 -1.544588523784464276e-02 1.754574647682153113e-02 -1.879400550934026692e-02 1.811164397548800306e-02
1.041041041041041115e+00 6.291014172540177612e-03 -1.016720422805301484e-02 1.355942660057722626e-02 -1.616938662007472507e-02 1.835010217929118614e-02 -1.963962524484730993e-02 1.891440430154345612e-02
1.051051051051051122e+00 6.609067644928370844e-03 -1.066601826937921792e-02 1.420604571987085264e-02 -1.692138680321803729e-02 1.918510561387442095e-02 -2.051652649249837562e-02 1.974614893641619962e-02
1.061061061061061128e+00 6.941144481111273870e-03 -1.118590156819297514e-02 1.487886003326371366e-02 -1.770271778784675634e-02 2.005159195600492855e-02 -2.142550771644701618e-02 2.060757666101085267e-02
1.071071071071071135e+00 7.287748239639143741e-03 -1.172755707647287447e-02 1.557867919967268790e-02 -1.851422112970171202e-02 2.095040231032221922e-02 -2.236736961212969221e-02 2.149938549247584416e-02
1.081081081081081141e+00 7.649394634349261819e-03 -1.229170164557750501e-02 1.630632514774906644e-02 -1.935674725644215624e-02 2.188238281165199792e-02 -2.334291405422573434e-02 2.242227161598762605e-02
1.091091091091091148e+00 8.026611532261369863e-03 -1.287906581691743158e-02 1.706263159762700862e-02 -2.023115473719654805e-02 2.284838367458180350e-02 -2.435294299246451230e-02 2.337692826897812617e-02
1.101101101101101154e+00 8.419938934337902262e-03 -1.349039358223484697e-02 1.784844354141321490e-02 -2.113830950413363857e-02 2.384925819112937440e-02 -2.539825729509681898e-02 2.436404457789895228e-02
1.111111111111111160e+00 8.829928938372534966e-03 -1.412644211253392609e-02 1.866461668149307224e-02 -2.207908402534769499e-02 2.488586167610037578e-02 -2.647965553996491084e-02 2.538430434773606206e-02
1.121121121121121167e+00 9.257145683275395942e-03 -1.478798145472995200e-02 1.951201682578124555e-02 -2.305435642843182281e-02 2.595905035983735870e-02 -2.759793275322878700e-02 2.643838480461405821e-02
1.131131131131131173e+00 9.702165274030010930e-03 -1.547579419511370749e-02 2.039151923910199199e-02 -2.406500957419889161e-02 2.706968022817242761e-02 -2.875387909593494704e-02 2.752695529195933050e-02
1.141141141141141180e+00 1.016557568660611879e-02 -1.619067508875985176e-02 2.130400794994667668e-02 -2.511193008010038571e-02 2.821860580951244049e-02 -2.994827849874829098e-02 2.865067592082614148e-02
1.151151151151151186e+00 1.064797665212343335e-02 -1.693343065404366923e-02 2.225037501192278500e-02 -2.619600729298969186e-02 2.940667890910760723e-02 -3.118190724530673155e-02 2.981019617512915831e-02
1.161161161161161193e+00 1.114997951957498283e-02 -1.770487873147020413e-02 2.323151971928071394e-02 -2.731813221097791067e-02 3.063474729068146538e-02 -3.245553250480316676e-02 3.100615347267000887e-02
1.171171171171171199e+00 1.167220709643417703e-02 -1.850584800606312405e-02 2.424834777598081775e-02 -2.847919635423693668e-02 3.190365330573290137e-02 -3.376991081454831095e-02 3.223917168299227087e-02
1.181181181181181206e+00 1.221529346648802389e-02 -1.933717749260773985e-02 2.530177041784488143e-02 -2.968009058471659731e-02 3.321423247095835196e-02 -3.512578651342244951e-02 3.350985960325206237e-02
1.191191191191191212e+00 1.277988378425925012e-02 -2.019971598309387370e-02 2.639270348742232125e-02 -3.092170387485951299e-02 3.456731199438532048e-02 -3.652389012728208401e-02 3.481880939344527554e-02
1.201201201201201219e+00 1.336663404540330662e-02 -2.109432145575913103e-02 2.752206646129233894e-02 -3.220492202551954869e-02 3.596370925095523918e-02 -3.796493670755056449e-02 3.616659497249167382e-02
1.211211211211211225e+00 1.397621083249168082e-02 -2.202186044519217206e-02 2.869078142961901945e-02 -3.353062633341616361e-02 3.740423020844583363e-02 -3.944962412438746124e-02 3.755377037683612501e-02
1.221221221221221231e+00 1.460929103562115354e-02 -2.298320737301837516e-02 2.989977202787660188e-02 -3.489969220858885751e-02 3.888966780477895457e-02 -4.097863131600185810e-02 3.898086808339146919e-02
1.231231231231231238e+00 1.526656154731945852e-02 -2.397924383875729010e-02 3.114996232076722507e-02 -3.631298774245105693e-02 4.042080027792006869e-02 -4.255261649584711481e-02 4.044839729881245793e-02
1.241241241241241244e+00 1.594871893125120871e-02 -2.501085787051183715e-02 3.244227563846267814e-02 -3.777137222718403992e-02 4.199838944973913191e-02 -4.417221531961050551e-02 4.195684221725773377e-02
1.251251251251251251e+00 1.665646906426413928e-02 -2.607894313522401628e-02 3.377763336541531047e-02 -3.927569462735446687e-02 4.362317896536919287e-02 -4.583803901408878279e-02 4.350666024896471945e-02
1.261261261261261257e+00 1.739052675135446466e-02 -2.718439810831035919e-02 3.515695368210144250e-02 -4.082679200478785825e-02 4.529589248976957638e-02 -4.755067247022042726e-02 4.509828022213142190e-02
1.271271271271271264e+00 1.815161531317172755e-02 -2.832812520257248223e-02 3.658115026018188276e-02 -4.242548789788137126e-02 4.701723186337201238e-02 -4.931067230272623975e-02 4.673210056076870789e-02
1.281281281281281270e+00 1.894046614572771764e-02 -2.951102985636432433e-02 3.805113091169058659e-02 -4.407259065669392323e-02 4.878787521886348427e-02 -5.111856487899218288e-02 4.840848744135466813e-02
1.291291291291291277e+00 1.975781825202096303e-02 -3.073401958108711030e-02 3.956779619299126416e-02 -4.576889173530934024e-02 5.060847506133516610e-02 -5.297484432000974797e-02 5.012777293129212774e-02
1.301301301301301283e+00 2.060441774533782952e-02 -3.199800296817615491e-02 4.113203796437456955e-02 -4.751516394312760294e-02 5.247965631420441202e-02 -5.487997047637204612e-02 5.189025311233547849e-02
1.311311311311311290e+00 2.148101732404364070e-02 -3.330388865584031632e-02 4.274473790630465425e-02 -4.931215965690217279e-02 5.440201433349518140e-02 -5.683436688250443486e-02 5.369618619231935480e-02
1.321321321321321296e+00 2.238837571773183086e-02 -3.465258425591444952e-02 4.440676599346211201e-02 -5.116060899550444602e-02 5.637611289324058472e-02 -5.883841869248842421e-02 5.554579060868269219e-02
1.331331331331331302e+00 2.332725710465678032e-02 -3.604499524128828430e-02 4.611897892787210351e-02 -5.306121795956198622e-02 5.840248214494915546e-02 -6.089247060101588005e-02 5.743924312744149580e-02
1.341341341341341309e+00 2.429843050043583794e-02 -3.748202379448084542e-02 4.788221853254986948e-02 -5.501466653828301218e-02 6.048161655425417227e-02 -6.299682475318511832e-02 5.937667694141891828e-02
1.351351351351351315e+00 2.530266911806827723e-02 -3.896456761803816782e-02 4.969731010724123821e-02 -5.702160678594642151e-02 6.261397281804138848e-02 -6.515173864702403228e-02 6.135817977169200771e-02
1.361361361361361322e+00 2.634074969938385649e-02 -4.049351870754311356e-02 5.156506074798351130e-02 -5.908266087070253303e-02 6.479996776552368609e-02 -6.735742303279131094e-02 6.338379197636072326e-02
1.371371371371371328e+00 2.741345181810056486e-02 -4.206976208813952706e-02 5.348625763235945185e-02 -6.119841909849586120e-02 6.703997624690344326e-02 -6.961403981327338175e-02 6.545350467088474622e-02
1.381381381381381335e+00 2.852155715474028255e-02 -4.369417451558884474e-02 5.546166627246774949e-02 -6.336943791508656276e-02 6.933432901343127008e-02 -7.192169994945069034e-02 6.756725786436817982e-02
1.391391391391391341e+00 2.966584874372260941e-02 -4.536762314299411930e-02 5.749202873778185008e-02 -6.559623788930936394e-02 7.168331059283358786e-02 -7.428046137606127142e-02 6.972493861629884548e-02
1.401401401401401348e+00 3.084711019303010976e-02 -4.709096415444607997e-02 5.957806185021948669e-02 -6.787930168087102922e-02 7.408715716424248143e-02 -7.669032693173491455e-02 7.192637921836812775e-02
